Date,Time,Male,Device,Activity
7/30/2014,9:28 AM,female,tablet,1
7/28/2014,7:16 AM,male,desktop,1
7/31/2014,2:04 AM,female,tablet,1
7/22/2014,6:52 PM,female,desktop,1
7/24/2014,5:32 AM,female,desktop,0
7/28/2014,7:03 AM,female,mobile,1
7/21/2014,6:11 AM,male,tablet,0
7/28/2014,7:28 AM,female,mobile,1
7/27/2014,4:37 AM,female,desktop,0
7/20/2014,6:41 AM,male,tablet,1
7/23/2014,1:45 AM,female,tablet,0
7/26/2014,11:39 PM,female,tablet,0
7/30/2014,12:32 AM,male,tablet,0
7/25/2014,4:30 PM,female,tablet,0
7/18/2014,3:39 PM,female,desktop,1
7/24/2014,1:23 AM,female,mobile,1
7/21/2014,9:11 PM,male,desktop,0
7/28/2014,1:52 PM,male,mobile,1
7/22/2014,3:12 PM,male,tablet,1
7/22/2014,3:00 PM,female,tablet,1
7/26/2014,2:37 AM,female,desktop,1
7/21/2014,11:43 PM,male,desktop,1
7/29/2014,4:21 AM,male,mobile,0
7/27/2014,2:17 PM,male,desktop,1
7/23/2014,2:57 PM,male,desktop,0
7/28/2014,3:16 AM,male,desktop,0
7/17/2014,7:00 AM,male,desktop,0
7/29/2014,4:03 PM,female,mobile,0
7/19/2014,1:21 PM,female,desktop,1
7/24/2014,2:09 PM,male,tablet,1
7/20/2014,4:04 AM,female,desktop,0
7/17/2014,1:20 PM,female,desktop,0
7/23/2014,7:58 AM,female,desktop,1
7/23/2014,8:45 PM,female,desktop,1
7/28/2014,12:51 PM,male,tablet,1
7/28/2014,7:28 PM,female,desktop,0
7/19/2014,12:20 AM,male,desktop,1
7/18/2014,5:38 AM,female,mobile,0
7/30/2014,3:33 AM,female,mobile,0
7/22/2014,3:16 PM,male,desktop,0
7/17/2014,11:05 AM,male,mobile,1
7/29/2014,5:44 PM,female,mobile,0
7/31/2014,11:28 PM,male,desktop,1
7/24/2014,2:00 AM,male,tablet,1
7/18/2014,12:56 PM,male,mobile,0
7/24/2014,12:18 AM,female,tablet,1
7/20/2014,8:19 AM,male,tablet,0
7/22/2014,5:59 AM,male,tablet,1
7/22/2014,11:24 AM,female,mobile,0
7/27/2014,8:06 AM,female,tablet,0
7/31/2014,8:38 PM,female,mobile,0
7/24/2014,6:41 PM,male,tablet,1
7/30/2014,6:25 PM,female,mobile,1
7/20/2014,6:55 PM,male,mobile,0
7/21/2014,4:56 AM,female,mobile,0
7/20/2014,12:33 AM,male,mobile,1
7/31/2014,12:20 PM,male,mobile,0
7/31/2014,5:48 AM,female,desktop,0
7/18/2014,11:18 AM,male,tablet,0
7/22/2014,8:30 AM,male,mobile,1
7/19/2014,8:24 PM,female,desktop,0
7/20/2014,12:23 PM,male,mobile,0
7/24/2014,5:45 PM,female,mobile,1
7/22/2014,7:55 AM,female,mobile,0
7/31/2014,12:59 AM,male,tablet,1
7/28/2014,6:44 AM,male,desktop,1
7/23/2014,7:26 AM,male,desktop,1
7/21/2014,9:18 PM,female,desktop,0
7/19/2014,8:27 PM,male,desktop,1
7/18/2014,6:38 AM,male,desktop,0
7/30/2014,4:51 AM,male,tablet,0
7/30/2014,1:14 AM,male,desktop,1
7/25/2014,11:03 PM,male,desktop,1
7/18/2014,8:53 PM,female,tablet,1
7/19/2014,1:00 PM,male,desktop,1
7/26/2014,6:33 AM,female,desktop,0
7/31/2014,4:30 AM,female,tablet,1
7/26/2014,12:44 AM,male,desktop,1
7/29/2014,4:17 PM,female,mobile,1
7/27/2014,3:23 AM,female,mobile,0
7/20/2014,12:37 AM,female,desktop,1
7/26/2014,4:38 AM,female,desktop,0
7/24/2014,4:13 PM,female,tablet,1
7/25/2014,9:04 AM,female,desktop,0
7/19/2014,12:24 AM,female,desktop,1
7/23/2014,5:57 AM,female,tablet,1
7/30/2014,2:37 PM,female,mobile,0
7/17/2014,3:00 AM,female,desktop,1
7/24/2014,3:53 AM,male,desktop,1
7/21/2014,8:36 AM,male,mobile,0
7/19/2014,1:54 PM,female,tablet,0
7/30/2014,12:00 PM,male,desktop,1
7/19/2014,9:46 PM,male,tablet,1
7/20/2014,10:27 AM,male,mobile,1
7/17/2014,11:58 PM,male,mobile,1
7/17/2014,7:30 AM,female,desktop,0
7/29/2014,5:52 PM,male,tablet,1
7/17/2014,12:47 AM,female,mobile,1
7/26/2014,9:04 AM,female,mobile,1
7/30/2014,5:47 PM,male,mobile,0
7/25/2014,12:49 PM,male,desktop,0
7/25/2014,12:13 PM,male,mobile,0
7/18/2014,5:55 AM,male,mobile,1
7/18/2014,4:53 PM,female,mobile,1
7/29/2014,2:52 PM,female,desktop,1
7/22/2014,8:47 PM,female,desktop,1
7/28/2014,4:44 PM,male,tablet,1
7/20/2014,3:01 AM,female,desktop,1
7/25/2014,12:00 AM,female,mobile,1
7/22/2014,12:44 AM,female,desktop,1
7/22/2014,12:07 AM,female,desktop,1
7/27/2014,6:18 AM,male,tablet,0
7/24/2014,2:37 AM,male,tablet,0
7/20/2014,6:36 AM,male,desktop,0
7/28/2014,10:37 AM,female,mobile,0
7/20/2014,8:56 AM,male,mobile,0
7/23/2014,11:31 PM,female,tablet,0
7/25/2014,10:23 AM,female,desktop,0
7/24/2014,5:43 AM,male,desktop,1
7/18/2014,2:50 AM,female,mobile,1
7/30/2014,1:13 PM,male,desktop,1
7/22/2014,7:14 PM,male,mobile,1
7/29/2014,5:45 PM,male,mobile,0
7/22/2014,7:31 AM,female,tablet,1
7/19/2014,11:26 PM,male,desktop,0
7/25/2014,1:43 PM,male,desktop,1
7/26/2014,4:41 PM,male,mobile,0
7/17/2014,9:43 PM,male,mobile,0
7/20/2014,3:18 AM,female,desktop,0
7/19/2014,9:09 PM,male,desktop,1
7/19/2014,6:02 PM,female,mobile,0
7/23/2014,6:45 PM,female,mobile,0
7/25/2014,4:26 AM,female,mobile,1
7/28/2014,6:00 AM,female,mobile,0
7/23/2014,10:26 AM,male,tablet,0
7/24/2014,6:45 PM,male,mobile,1
7/18/2014,7:43 AM,female,desktop,1
7/25/2014,11:06 AM,female,mobile,1
7/29/2014,12:24 AM,male,desktop,0
7/17/2014,1:09 PM,male,desktop,0
7/31/2014,4:32 AM,male,desktop,1
7/20/2014,2:34 AM,female,desktop,0
7/28/2014,4:13 AM,female,mobile,1
7/27/2014,1:05 PM,male,desktop,1
7/17/2014,1:30 PM,female,tablet,1
7/23/2014,12:37 AM,male,desktop,1
7/18/2014,4:34 PM,female,mobile,1
7/28/2014,9:09 AM,male,desktop,0
7/31/2014,1:13 PM,male,tablet,0
7/17/2014,7:54 PM,male,desktop,0
7/27/2014,2:28 AM,male,desktop,1
7/18/2014,8:53 AM,female,desktop,0
7/25/2014,10:06 PM,female,desktop,0
7/31/2014,9:19 PM,male,tablet,0
7/31/2014,10:28 PM,male,tablet,0
7/28/2014,10:57 AM,female,desktop,0
7/31/2014,4:33 PM,male,tablet,1
7/22/2014,1:30 PM,female,tablet,1
7/28/2014,11:34 PM,female,desktop,0
7/31/2014,12:40 AM,female,desktop,1
7/24/2014,1:32 AM,male,mobile,1
7/20/2014,2:24 AM,male,tablet,0
7/21/2014,12:25 PM,male,mobile,1
7/23/2014,2:54 PM,male,tablet,1
7/24/2014,3:37 PM,male,mobile,1
7/20/2014,9:19 AM,female,desktop,0
7/17/2014,12:08 PM,male,tablet,1
7/20/2014,7:22 PM,female,tablet,0
7/28/2014,6:47 AM,male,mobile,1
7/30/2014,9:00 AM,male,mobile,1
7/22/2014,6:22 AM,female,desktop,1
7/20/2014,12:28 AM,male,tablet,1
7/24/2014,8:25 PM,female,desktop,1
7/27/2014,11:40 AM,male,desktop,1
7/22/2014,11:21 AM,female,desktop,1
7/19/2014,8:45 AM,male,mobile,1
7/29/2014,6:04 AM,female,desktop,1
7/18/2014,11:46 PM,female,desktop,0
7/18/2014,5:20 PM,female,mobile,0
7/25/2014,2:17 PM,male,desktop,0
7/17/2014,1:30 AM,male,desktop,0
7/26/2014,10:09 PM,female,desktop,0
7/26/2014,6:02 AM,female,tablet,0
7/22/2014,8:07 PM,male,tablet,1
7/28/2014,7:40 AM,female,mobile,1
7/24/2014,5:20 AM,female,tablet,0
7/28/2014,1:08 AM,male,tablet,1
7/24/2014,1:19 PM,female,desktop,0
7/27/2014,1:56 PM,male,mobile,0
7/28/2014,7:00 PM,male,tablet,1
7/26/2014,3:33 PM,male,desktop,0
